id,created_at,text
989260322044182528,2018-04-25 21:50:15,me hero https://t.co/IGdq4hInRz
989257175322144768,2018-04-25 21:37:44,And any fan of me wants Ye to be Ye even when they don't agree because I represent the fact that they can be themse… https://t.co/uxw3cXH2GU
989257137531506688,2018-04-25 21:37:35,"whenever someone mentions the word ""fan"" to me it's super manipulative. It's like ""don't do or say this because of… https://t.co/89qWyRvoGh"
989246183896858624,2018-04-25 20:54:04,I want to see a tour with Nikki Minaj and Cardi B
989244800409862144,2018-04-25 20:48:34,I'd like to meet with Tim Cook. I got some ideas
989244472629186560,2018-04-25 20:47:16,I feel calm but energized https://t.co/kMmtoUU7Ty
989241138107236352,2018-04-25 20:34:01,need Hype Williams for Nas movie
989239728858787840,2018-04-25 20:28:25,https://t.co/DXh6H4qkKR
989238679058038784,2018-04-25 20:24:14,I'm sitting with Lucian discussing the future of the music industry. Lets bring in David Joseph and Frank Bridgman and Olivier Nusse.
989238637765083136,2018-04-25 20:24:05,I'd like Scooter Braun to be a part of this new platform we're creating. Scooter is a genius.  He's more than a man… https://t.co/9DYEiMwxcy
989232654707912704,2018-04-25 20:00:18,https://t.co/YyUw0mCKov
989228791976284160,2018-04-25 19:44:57,https://t.co/KzyHlDaywt
989227852162785280,2018-04-25 19:41:13,I'm so happy to hear that Peter Thiel would like to take a meeting. I feel very optimistic about the future.
989227154993963009,2018-04-25 19:38:27,my MAGA hat is signed 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/DrDHJybS8V
989222392630202368,2018-04-25 19:19:31,we got love https://t.co/Edk0WGscp6
989217091541549056,2018-04-25 18:58:28,I need to meet with Larry from google
989215788211949568,2018-04-25 18:53:17,Google supports YEEZY in ending violence in Chicago to start with
989214823320727552,2018-04-25 18:49:27,we'd be a strategic investor. Not just a VC
989211363166711808,2018-04-25 18:35:42,I'm 40 years old and I'm just now becoming my parents child.
989197113648037888,2018-04-25 17:39:04,I’m nice at ping pong
989193123065561089,2018-04-25 17:23:13,Kids See Ghost short film will be shot by Dexter Navy
989192498307219456,2018-04-25 17:20:44,my wife just called me and she wanted me to make this clear to everyone. I don't agree with everything Trump does.… https://t.co/CuUkTnXRYG
989189213202477057,2018-04-25 17:07:41,Yeezy VC invests in and develops food clothing shelter and communications
989184954310410240,2018-04-25 16:50:45,burn that excel spread sheet 🔥😂
989184815340535808,2018-04-25 16:50:12,decentralize
989184405187973120,2018-04-25 16:48:35,fear takes strategy   Unlearn linear thinking   Hit you with these zig zag thoughts
989181787485028353,2018-04-25 16:38:10,no race religion region or political party can argue with the power of love
989181710787989504,2018-04-25 16:37:52,When my daughter acts out she actually says afterwards I just want to hear you say I love you more.
989181692614098944,2018-04-25 16:37:48,"I said express love more because we have love but we don't express it.  My friend Tmills will always say ""I love yo… https://t.co/tgFiUU8ptA"
989181401223249921,2018-04-25 16:36:38,with love I am invincible. Truth is subjective but love is the most powerful force in the world and the world needs to express more of it.
989180231930925056,2018-04-25 16:32:00,And also I'm all the way out the sunken place. And I'm not scared anymore. I'm not scared of the media. I'm not sca… https://t.co/myRrSGkQL6
989180180659777536,2018-04-25 16:31:47,"I love when people have their own ideas. You don't have to be allowed anymore. Just be. 

Love who you want to love… https://t.co/g8brHi6tkX"
989179949851463681,2018-04-25 16:30:52,If your friend jumps off the bridge you don't have to do the same. Ye being Ye is a fight for you to be you. For pe… https://t.co/jEtRk4Z9sC
989179757651574784,2018-04-25 16:30:06,You don't have to agree with trump but the mob can't make me not love him. We are both dragon energy. He is my brot… https://t.co/jy5FzoNYwg
989177694309859328,2018-04-25 16:21:55,Free thinkers don't fear retaliation for your thoughts.  The traditional thinkers are only using thoughts and words… https://t.co/ShRW1lE3sA
989173553852366849,2018-04-25 16:05:27,Rocky we gotta release our songs ASAP
989171941998149637,2018-04-25 15:59:03,I'm turn the Grammys into the Yammys
989168789378842624,2018-04-25 15:46:31,Trav we gotta drop the track with me you and Uzi this week bro. Let's gooooooooooooooooooooooooo🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
989165838803517440,2018-04-25 15:34:48,I leave my emojis bart Simpson color
989163923378094081,2018-04-25 15:27:11,I'm used to the heat of independent thoughts
989163803626516482,2018-04-25 15:26:43,more tweets from the sunken place 😂 https://t.co/nJQdQ2aVKn
989163632473686016,2018-04-25 15:26:02,🔥 https://t.co/lT5VLNM0Kb
989163475636142080,2018-04-25 15:25:25,do this look like the sunken place 😂 https://t.co/ixzKnaaaSy
989162213603557376,2018-04-25 15:20:24,yes I said we. We the people like my brother Q Tip said on the final Tribe album that should have won the Grammy
989162018664935424,2018-04-25 15:19:37,when we become president we have to change the name of the plane from Air Force one to Yeezy force one ☝️
989160136798228480,2018-04-25 15:12:08,the Charlamagne interview just got an offer on 10 million. Yo @cthagod should we hold off for a hundred million???… https://t.co/i7XnvJezjB
989158715868643329,2018-04-25 15:06:30,adidas have been great partners and they've let Yeezy be Yeezy.  This could've never happened at Nike
989158555855896576,2018-04-25 15:05:52,the Yeezy 700 is adidas most requested shoe
989158083203973120,2018-04-25 15:03:59,the desert rat 500 sold 250 thousand in one hour on Coachella weekend.  Please do not try to play Yeezy or anyone w… https://t.co/KP5FhwrMZh
989157843214286848,2018-04-25 15:03:02,the Yeezy 350s sell 400 thousand pair in four hours. Only thing close to this is the iPhone.
989155921048756224,2018-04-25 14:55:23,North found a lady bug 🐜 🐛 🕷 😊🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/eZxxEucALw
989154899140096000,2018-04-25 14:51:20,let’s be like water 😂
989154809398706177,2018-04-25 14:50:58,oh and Ebro I love you. Ima let you finish but the Charlamagne interview is one of the best interviews of all time. 😂
989153701095915522,2018-04-25 14:46:34,now can I get back to my positive vibes 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
989153539015434241,2018-04-25 14:45:55,People magazine. Watch how you speak my name. You would love a pair of Yeezys.  Don't play yourself.
989153474242752515,2018-04-25 14:45:40,Harvey Levin of TMZ your hearing from your future president. Let's be friends. Please never use the word erratic to… https://t.co/BV82UVOSPL
989152639031001088,2018-04-25 14:42:21,I follow the shade room.  Please never try to play Ye.
989152533259022337,2018-04-25 14:41:56,I am this generations Ford Hughes Jobs Disney
989151947218345987,2018-04-25 14:39:36,We will reach the prices I've promised
989151925080752129,2018-04-25 14:39:31,there's been a lot of fake news so I just wanted to give you the facts. Yeezy will become the biggest apparel compa… https://t.co/EQEGi2DSGy
989151098324697088,2018-04-25 14:36:14,I am currently the single highest paid person in footwear. That means I make more money on shoes than Michael Jordan.
989150253185052674,2018-04-25 14:32:52,We have 160 positions to fill by the end of the year. Yeezy will hit a billion dollars this year. It is the 2nd fas… https://t.co/WM6hGLBNKG
989150208595406849,2018-04-25 14:32:41,yes I got rid of my last lawyer why? Because he wouldn't come to work full time. I also asked my last manager to co… https://t.co/cf3z7aEmXa
989142351321874432,2018-04-25 14:01:28,"I'm nobody's ""client"""
989142253468708864,2018-04-25 14:01:05,I no longer have a manager. I can't be managed
989135828122152960,2018-04-25 13:35:33,https://t.co/PDW3X9TeMG
988989883849961472,2018-04-25 03:55:37,spread love
988984329295441921,2018-04-25 03:33:33,2024
988813591582134272,2018-04-24 16:15:06,never a master. Always a student.
988798056798670851,2018-04-24 15:13:22,to be great is to be misunderstood
988797967908855809,2018-04-24 15:13:01,and we danced to music Michael all morning https://t.co/cLGK1lIOp8
988797264528228352,2018-04-24 15:10:13,me and Mike 😂 https://t.co/E79Uja1sBs
988795997869391873,2018-04-24 15:05:11,"dragon 🐉 energy 
Natural born leaders
Very instinctive 
Great foresight"
988648873999548416,2018-04-24 05:20:34,you can say anything as long as you put the right emoji next to it.
988572877539569665,2018-04-24 00:18:35,If your foresight is incredible   Stay stubborn to your vision
988571191651713024,2018-04-24 00:11:53,I’ve always had a desire to do things people wouldn’t even think to do
988542088747745280,2018-04-23 22:16:14,everyone should be their own biggest fan
988471442739159040,2018-04-23 17:35:31,even Prince once had an access pass
988469541519802368,2018-04-23 17:27:58,Prince opened up for Rick James. everybody starts some where https://t.co/7Gx5H23vgO
988463014423609345,2018-04-23 17:02:02,life is more exciting than the movies
988461387851550725,2018-04-23 16:55:34,Donald Glover is a free thinker
988456293248581632,2018-04-23 16:35:19,I feel like im 18 year old again when I make beats for Nas
988456198599929856,2018-04-23 16:34:57,new ideas will no longer be condemned by the masses. We are on the frontier of massive change. Starting from breaki… https://t.co/5GKQ5T7JPn
988456148905832448,2018-04-23 16:34:45,🙌🙌🙌 https://t.co/m5JGp9zKyM
988455986774994944,2018-04-23 16:34:06,https://t.co/VobrHnXk2A
988455348309651456,2018-04-23 16:31:34,https://t.co/bgUbqzUn9Y
988455196211662848,2018-04-23 16:30:58,https://t.co/ZAWui0eXDI
988454975738068993,2018-04-23 16:30:05,https://t.co/0u9NnvAQ17
988453523883937792,2018-04-23 16:24:19,https://t.co/IMuol6PDvm
988453157167509504,2018-04-23 16:22:51,https://t.co/tRDqm5hUdv
988452451253547008,2018-04-23 16:20:03,https://t.co/LIJfNwSnie
988452379224825856,2018-04-23 16:19:46,https://t.co/mxlrb7rBFe
988430865511301121,2018-04-23 14:54:17,we're evolving at warp speed
988241119166185472,2018-04-23 02:20:18,This is the funnest car I’ve ever driven
988240316942630912,2018-04-23 02:17:06,I'm super chaaaaaarged.  Bout to take this whole thing to mars
988239755862097921,2018-04-23 02:14:53,I heard these are really good for the environment 🙏
988239336788279296,2018-04-23 02:13:13,I really love my Tesla. I'm in the future. Thank you Elon.
988199197781323776,2018-04-22 23:33:43,Nas June 15th
988199097554296832,2018-04-22 23:33:19,I'm hand producing all the albums I tweeted about. Been chopping samples from the sunken place 😂Pusha May 25th My a… https://t.co/Ix37c3LVYW
988166120984072192,2018-04-22 21:22:17,practice pure love
988165564257390592,2018-04-22 21:20:04,It’s no more baring people because they have different ideas.
988140705221496833,2018-04-22 19:41:17,https://t.co/ITBf2h71Z3
988137165207949312,2018-04-22 19:27:13,Joseph Beuys https://t.co/PC1BdcYwh8
988130467546255360,2018-04-22 19:00:36,I feel calm but energized https://t.co/O8mufnKQBt
988128753430638592,2018-04-22 18:53:48,self victimization is a disease
988128539231711237,2018-04-22 18:52:56,there was a time when slavery was the trend and apparently that time is still upon us. But now it's a mentality.
988127125545799680,2018-04-22 18:47:19,People respect people for following the general  trend and consensus
988126599408107520,2018-04-22 18:45:14,We live in a time where people don’t respect people for being themselves
988126492608495616,2018-04-22 18:44:48,Constantly bringing up the past keeps you stuck there
988122922936975360,2018-04-22 18:30:37,The thought police want to suppress freedom of thought
988122800459104256,2018-04-22 18:30:08,we have freedom of speech but not freedom of thought
988122682766970880,2018-04-22 18:29:40,People demonize people and then they demonize anybody who sees anything positive in someone whose been demonized
988121796611260416,2018-04-22 18:26:09,The psychological zombie effect
988121708593725440,2018-04-22 18:25:48,Demonization has metastasized
988116492817334272,2018-04-22 18:05:04,David Hammons Higher Goals. https://t.co/1V7Tb3LuWm
988108879446753280,2018-04-22 17:34:49,https://t.co/LAsw1qqfk5
988100831307223040,2018-04-22 17:02:50,the blinders are off
988055697983066112,2018-04-22 14:03:30,question everything
987813587727990784,2018-04-21 22:01:26,George Condo Saint Pablo Tee https://t.co/iwCBjKLJLg
987737044263682050,2018-04-21 16:57:17,The more people contribute to real time global consciousness the faster we evolve
987728334971850753,2018-04-21 16:22:40,get past the past
987727961477472257,2018-04-21 16:21:11,be fearless. Express what you feel not what you've been programmed to think.
987704734399188992,2018-04-21 14:48:54,live in love not in fear
987703202119278592,2018-04-21 14:42:48,https://t.co/rtUaPlWqgK
987703106010955778,2018-04-21 14:42:25,Murakami vibes https://t.co/T0H74MSyB7
987699874362675201,2018-04-21 14:29:35,I don't subscribe the term and concept of God fearing.  That's a dated mentality that was used to control people. W… https://t.co/JLe987Uc1k
987698250093215745,2018-04-21 14:23:08,only free thinkers
987696355341553665,2018-04-21 14:15:36,I love the way Candace Owens thinks
987422543849013248,2018-04-20 20:07:34,the world is our office
987422322301722624,2018-04-20 20:06:41,Yeezy is based in Calabasas but will also be setting up offices in New York London and Wyoming
987420889258967040,2018-04-20 20:01:00,style is genderless
987417308124475392,2018-04-20 19:46:46,strive for universal consciousness not segregated consciousness
987413820447473665,2018-04-20 19:32:54,everything is so planned these days. People appreciate spontaneity and honesty.
987411753423130625,2018-04-20 19:24:41,iterations of ideas are how culture evolves.
987411705599746048,2018-04-20 19:24:30,sharing is community holding information is capitalism
987411655721021440,2018-04-20 19:24:18,images are limitless and words aren't. Words are defined
987411453131943936,2018-04-20 19:23:30,I don’t believe in horizontal hierarchy. If you build a ladder too high it’s actually most dangerous for the people at the top.
987399001929539584,2018-04-20 18:34:01,all you have to be is yourself
987398904017649664,2018-04-20 18:33:38,wtf☠️ https://t.co/UailY6uZmO
987386965984079873,2018-04-20 17:46:12,track pant boots 🤷‍♂️☠️☠️☠️☠️☠️☠️☠️☠️☠️ https://t.co/oXl71gn3L9
987386205045112832,2018-04-20 17:43:10,Grocery story drip   Erewhon drip laundry day drip airport drip 🙈😭🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥😱 https://t.co/IWkJ4kdZOB
987385383485825024,2018-04-20 17:39:54,rough draft https://t.co/cpY3ohu7wn
987384134992412672,2018-04-20 17:34:57,Columbia references 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🙈🤷‍♂️🔥🔥🔥🔥🔥🔥🔥🔥🔥☠️ https://t.co/IdbPsa7ziv
987382621788237824,2018-04-20 17:28:56,I need a water proof silk nylon as soon as possible.
987382297182654464,2018-04-20 17:27:38,people are celebrating real ideas and vibe. Not just hype
987381246761160705,2018-04-20 17:23:28,we need to Aman Giri the world
987108897256173568,2018-04-19 23:21:15,🙈🙈🙈🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥☠️☠️☠️ https://t.co/JvPQbhCVd3
987099917087793155,2018-04-19 22:45:34,Yeezy 451 early prototype https://t.co/ojm0blPyyv
987099567119261696,2018-04-19 22:44:10,the beauty is in the imperfection(s)
987089249605378048,2018-04-19 22:03:10,🏀🙈🙈🙈🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/Av6YCKxMVi
987087935978614785,2018-04-19 21:57:57,Yeezy slides https://t.co/PZ5HcqX8gw
987086781697806336,2018-04-19 21:53:22,🙈🙈🙈🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/E7Kse1UH2B
987086452096774145,2018-04-19 21:52:04,transparent https://t.co/NZlJgaLDMD
987086305963094017,2018-04-19 21:51:29,Pull up in this bitch like https://t.co/0dgj9f5arg
987069631696289792,2018-04-19 20:45:13,Pusha T May 25th
987069464687489024,2018-04-19 20:44:33,Teyana Taylor June 22nd
987052001023279104,2018-04-19 19:35:10,it's called Kids See Ghost. That's the name of our group
987051337782181889,2018-04-19 19:32:32,me and Cudi album June 8th
987049937434112000,2018-04-19 19:26:58,June 1st
987049500177920000,2018-04-19 19:25:13,my album is 7 songs
987018557660717056,2018-04-19 17:22:16,it's not where you take things from.  It's where you take them to
987010884412227584,2018-04-19 16:51:47,https://t.co/u9i5vxVo7w
986979473496002560,2018-04-19 14:46:58,we're all servants
986976721680285696,2018-04-19 14:36:02,today will be the greatest day so far. Life keeps getting better and better.
986759302311395328,2018-04-19 00:12:05,if you wanna see the true character of person watch the way they treat someone who can't do anything for them.
986756823981015040,2018-04-19 00:02:14,truth is my goal. Controversy is my gym. I'll do a hundred reps of controversy for a 6 pack of truth
986687322140721152,2018-04-18 19:26:04,don't trade your authenticity for approval
986681735961182208,2018-04-18 19:03:52,https://t.co/us1NHR9r96
986647008176881664,2018-04-18 16:45:52,let's be less concerned with ownership of ideas. It is important that ideas see the light of day even if you don't… https://t.co/Dj2iqElo8O
986646262446305281,2018-04-18 16:42:54,"I find myself getting stuck in the idea of originality and letting my ego push me to say things like ""this person s… https://t.co/uxO7nLJnzn"
986641122381344768,2018-04-18 16:22:29,Cars have four wheels. Hoodies have hoods. It's amusing to me when some one says this is an original hoodie. Bro... it's a hoodie 🤷‍♂️
986640217904852993,2018-04-18 16:18:53,too much emphasis is put on originality. Feel free to take ideas and update them at your will all great artist take and update.
986629658211844097,2018-04-18 15:36:55,There's love stories.  Pain happiness. It's 3 dementional. There's taste touch sound. It's the most entertaining fo… https://t.co/KmVz4qGO1h
986629639874297856,2018-04-18 15:36:51,Be here now. Be in the moment. The now is the greatest moment of our lives and it just keeps getting better. The ba… https://t.co/hjW0wl1JLU
986626607421898752,2018-04-18 15:24:48,me and my friend Anthony Schiller always ask questions about time. Is time linear? I recently did an interview wher… https://t.co/H3bzYZIPQi
986625837330923520,2018-04-18 15:21:44,"I will work on this ""book"" when I feel it. When We sit still in the mornings We get hit with so many ideas and so m… https://t.co/SB0cuEwTm5"
986625627364077568,2018-04-18 15:20:54,oh by the way this is my book that I'm writing in real time. No publisher or publicist will tell me what to put whe… https://t.co/5ZozwEfqv3
986625491242172419,2018-04-18 15:20:22,everyone will say he needs to learn how to act. At home parental acting classes are one of the first steps to us lo… https://t.co/WUqu4QHsbO
986625468148269056,2018-04-18 15:20:16,"in life, we are all trained actors. When we're born we're ourselves and then one of the first things we're thought… https://t.co/b0b5NgrGxT"
986624649311088642,2018-04-18 15:17:01,just stop lying about shit. Just stop lying.
986624497301127169,2018-04-18 15:16:25,You will be a drop of water with the ocean as your army. If you move out of fear than your on your own. Then it's j… https://t.co/2nPREd4e5M
986624438106865664,2018-04-18 15:16:11,I don't believe in the concept of an enemy. We have been conditioned to always be in competition. Stop looking for… https://t.co/rsJxZGEMfQ
986624114579333120,2018-04-18 15:14:54,Don't follow crowds. Follow the innate feelings inside of you. Do what you feel not what you think. Thoughts have b… https://t.co/pLnhteIyGP
986621201920356352,2018-04-18 15:03:19,You have the best ideas. Other people's opinions are usually more  distractive than informative. Follow your own vi… https://t.co/wgQ0ElzjBm
986621133976887296,2018-04-18 15:03:03,when you first wake up don't hop right on the phone or the internet or even speak to anyone for even up to an hour… https://t.co/7ZRIe8oL5f
986397252536041472,2018-04-18 00:13:26,trend is always late
986328518618267648,2018-04-17 19:40:18,been reworking the production shape on these #RATBOOTS 🐀🐀🐀for 6 months.  I'm super happy  with them. I'm excited ab… https://t.co/wFIz2bLBRA
986318237116915715,2018-04-17 18:59:27,be transparent as possible. Stop setting plays. Stop playing chess with life. Make decisions based on love not fear.
986317567173197829,2018-04-17 18:56:47,Fear often causes people to be manipulative
986316732905283584,2018-04-17 18:53:28,everything you do in life stems from either fear or love
986303548664307712,2018-04-17 18:01:05,Sometimes you have to get rid of everything
986303453763899392,2018-04-17 18:00:42,distraction is the enemy of vision
986302853047308288,2018-04-17 17:58:19,try to avoid any contractual situation where you are held back from your ideas
986302193715294208,2018-04-17 17:55:42,You have to protect your ability to create at all cost
986302131106975749,2018-04-17 17:55:27,As a creative your ideas are your strongest form of currency
985700807571050497,2018-04-16 02:06:00,https://t.co/a8fkLtTuXD
985700665648394240,2018-04-16 02:05:26,still working to get these right https://t.co/sgJgAbJa3W
985696164619214848,2018-04-16 01:47:33,also this… https://t.co/uAzWmKuad4
985680838061887488,2018-04-16 00:46:39,I asked my friend to design this neck tat for me https://t.co/io0HUEDuWi
985672345569312768,2018-04-16 00:12:54,early 350 photoshop     I showed Louise Wilson these the last night I saw her https://t.co/gjOT1wbgPK
985672020590546945,2018-04-16 00:11:37,often people working with the existing consciousness are jealous of those who are more in touch and they become har… https://t.co/vll90kKHE2
985671904202764288,2018-04-16 00:11:09,Some people have to work within the existing consciousness while some people can shift the consciousness
985665969510117376,2018-04-15 23:47:34,"my favorite moment of walking into MSG to play Saint Pablo, I used to go to the hospital and play Lamar the album w… https://t.co/G7lWlwvF0K"
985665287642021888,2018-04-15 23:44:52,caption this https://t.co/9BrCCrftzE
985665114270511105,2018-04-15 23:44:10,My favorite Saint Pablo Tee https://t.co/9Zt7vkqXIl
984991060886683649,2018-04-14 03:05:43,RT @jack: Welcome back @kanyewest! https://t.co/TJPcPiCEJv
501492019328745472,2014-08-18 22:13:09,"RT @UncleRUSH: Police sensitivity training ,diversity initiatives,  body cameras for police     and a fucking arrest. Would be a good start…"
